LINK_ID,sped,baseline_median_speed,baseline_quality,traffic_weight,longitude,latitude,traffic_reference_dt,traffic_reference_time
4050191201,30,33.0,sufficient,0.09090909090909094,126.5282846843743,33.512964496510364,2026091523,2026-09-15 23:00
4060412200,51,53.0,sufficient,0.037735849056603765,126.29000817742764,33.30357784383723,2026091523,2026-09-15 23:00
4060048600,38,42.5,sufficient,0.10588235294117643,126.425859840868,33.2423123151495,2026091523,2026-09-15 23:00
4050176203,6,21.5,sufficient,0.7209302325581395,126.52614488557266,33.50888910422061,2026091523,2026-09-15 23:00
4050176201,23,24.5,sufficient,0.061224489795918324,126.5262095154973,33.51008155895491,2026091523,2026-09-15 23:00
4050263800,20,22.0,sufficient,0.09090909090909094,126.6725601316641,33.54339660473359,2026091523,2026-09-15 23:00
4050333200,19,22.0,sufficient,0.13636363636363635,126.51868725601992,33.510126214455745,2026091523,2026-09-15 23:00
4050602300,14,14.5,sufficient,0.03448275862068961,126.6705704967718,33.54125974639032,2026091523,2026-09-15 23:00
4060043700,18,22.5,sufficient,0.19999999999999996,126.5742723643124,33.245068270322555,2026091523,2026-09-15 23:00
4050418500,18,25.5,sufficient,0.2941176470588235,126.2329491208636,33.385805912002745,2026091523,2026-09-15 23:00
4060043202,39,40.0,sufficient,0.025000000000000022,126.57248873643314,33.24617871111746,2026091523,2026-09-15 23:00
4060043201,10,36.0,sufficient,0.7222222222222222,126.57530647769008,33.24692892760672,2026091523,2026-09-15 23:00
4050198700,18,21.0,sufficient,0.1428571428571429,126.52055394610326,33.514478293165766,2026091523,2026-09-15 23:00
4050205904,4,23.0,sufficient,0.8260869565217391,126.5068373059088,33.51632564206684,2026091523,2026-09-15 23:00
4050182800,24,25.0,sufficient,0.040000000000000036,126.51720064691608,33.514250835557924,2026091523,2026-09-15 23:00
4050190401,24,27.0,sufficient,0.11111111111111116,126.507885120045,33.512966553401704,2026091523,2026-09-15 23:00
4060048500,35,40.0,sufficient,0.125,126.42595895977512,33.242383029101816,2026091523,2026-09-15 23:00
4050176103,22,22.5,sufficient,0.022222222222222254,126.52633788350563,33.51009343714404,2026091523,2026-09-15 23:00
4050176101,22,23.0,sufficient,0.04347826086956519,126.52627376656352,33.50888235529865,2026091523,2026-09-15 23:00
4060043600,29,29.5,sufficient,0.016949152542372836,126.57501385334665,33.24559937914256,2026091523,2026-09-15 23:00
4060031602,13,17.5,sufficient,0.2571428571428571,126.56320698327129,33.24327681022323,2026091523,2026-09-15 23:00
4050340200,15,20.0,sufficient,0.25,126.52896785414116,33.51127004829096,2026091523,2026-09-15 23:00
